,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,Company_code,Job_code,Locations_code
4209,0.0,0.25,0.25,0.25,0.5,0.0,0.0028653295128939827,1.0,0.653142008906482,0.8
4210,0.75,0.75,0.5,0.5,1.0,1.0,0.0009551098376313276,1.0,0.9223156853043049,0.4153846153846154
4211,1.0,0.75,1.0,0.75,1.0,1.0,0.002387774594078319,1.0,0.08015833745670461,0.06153846153846154
4212,0.25,0.0,0.0,0.25,1.0,0.25,0.01384909264565425,1.0,0.9020286986640278,0.4153846153846154
4213,0.75,0.5,0.5,1.0,1.0,0.5,0.0038204393505253103,1.0,0.8975754576942109,0.4153846153846154
4214,1.0,1.0,0.75,0.75,1.0,0.75,0.0009551098376313276,1.0,0.43790202869866407,0.4153846153846154
4215,0.0,0.0,0.0,0.25,0.75,0.0,0.010983763132760267,1.0,0.5888174171202376,0.4153846153846154
4216,0.75,0.75,1.0,0.55,1.0,0.75,0.0014326647564469914,1.0,0.5888174171202376,0.4153846153846154
4217,1.0,1.0,0.75,0.75,1.0,0.75,0.0038204393505253103,1.0,0.4438396833250866,0.4153846153846154
4218,0.75,0.25,0.75,0.75,1.0,0.5,0.002387774594078319,1.0,0.5888174171202376,0.4153846153846154
4219,1.0,0.5,1.0,0.75,1.0,0.75,0.0028653295128939827,1.0,0.5165759524987631,0.4153846153846154
4220,0.75,0.5,1.0,1.0,1.0,1.0,0.0028653295128939827,1.0,0.02028698664027709,0.4153846153846154
4221,0.25,0.25,0.0,0.25,0.5,0.25,0.009551098376313277,1.0,0.4438396833250866,0.4153846153846154
4222,1.0,0.75,1.0,1.0,1.0,1.0,0.002387774594078319,1.0,0.02028698664027709,0.41025641025641024
4223,1.0,0.55,0.625,0.55,0.825,0.55,0.0,1.0,0.4087085601187531,0.4153846153846154
4224,0.75,0.25,1.0,0.5,1.0,0.75,0.0019102196752626551,1.0,0.8975754576942109,0.4153846153846154
4225,0.75,0.5,0.75,0.75,0.75,0.5,0.0019102196752626551,1.0,0.4438396833250866,0.4153846153846154
4226,0.5,0.25,0.5,0.25,0.75,0.25,0.0028653295128939827,1.0,0.6427511133102425,0.06153846153846154
4227,0.75,0.5,1.0,1.0,1.0,0.75,0.0019102196752626551,1.0,0.8975754576942109,0.4153846153846154
4228,0.25,0.25,0.0,0.0,0.75,0.0,0.006685768863419293,1.0,0.9020286986640278,0.4153846153846154
4229,0.75,0.75,1.0,0.75,1.0,0.5,0.004297994269340974,1.0,0.11133102424542307,0.4153846153846154
4230,0.25,0.75,0.25,0.25,0.5,0.25,0.0009551098376313276,1.0,0.8461157842652153,0.7897435897435897
4231,1.0,0.75,1.0,1.0,1.0,1.0,0.0052531041069723014,1.0,0.4438396833250866,0.4153846153846154
4232,0.5,0.0,0.75,0.5,0.75,0.5,0.0028653295128939827,1.0,0.02028698664027709,0.8051282051282052
4233,1.0,1.0,1.0,1.0,1.0,1.0,0.002387774594078319,1.0,0.1103414151410193,0.4153846153846154
4234,0.75,0.5,0.75,0.75,1.0,0.5,0.0009551098376313276,1.0,0.34438396833250867,0.4153846153846154
4235,0.75,0.55,0.625,0.55,0.825,0.55,0.0019102196752626551,1.0,0.6665017318159328,0.41025641025641024
4236,0.5,0.0,0.5,0.5,1.0,0.25,0.0019102196752626551,1.0,0.5888174171202376,0.4153846153846154
4237,0.25,0.0,0.25,0.0,0.75,0.5,0.011938872970391595,1.0,0.4438396833250866,0.4153846153846154
4238,1.0,0.75,1.0,0.75,0.75,0.75,0.0033428844317096463,1.0,0.1103414151410193,0.4153846153846154
4239,1.0,1.0,1.0,1.0,1.0,0.75,0.0009551098376313276,1.0,0.5546759030183078,0.4153846153846154
4240,0.75,0.5,0.5,0.75,0.75,0.75,0.0014326647564469914,1.0,0.4438396833250866,0.4153846153846154
4241,1.0,1.0,1.0,0.5,1.0,0.75,0.0004775549188156638,1.0,0.4220682830282039,0.4153846153846154
4242,0.75,1.0,1.0,0.5,1.0,0.5,0.0004775549188156638,1.0,0.4027709054923306,0.4153846153846154
4243,1.0,1.0,1.0,1.0,1.0,0.75,0.004297994269340974,1.0,0.4438396833250866,0.4153846153846154
4244,0.25,0.5,0.0,0.25,0.5,0.0,0.016714422158548233,1.0,0.4438396833250866,0.4153846153846154
4245,1.0,0.5,1.0,0.5,1.0,0.75,0.004297994269340974,1.0,0.4438396833250866,0.4153846153846154
4246,0.5,0.5,0.0,0.75,1.0,0.5,0.0028653295128939827,1.0,0.653142008906482,0.8
4247,0.75,1.0,0.75,0.75,1.0,0.75,0.0,1.0,0.02028698664027709,0.4153846153846154
4248,1.0,0.5,0.25,0.25,1.0,0.0,0.0,1.0,0.044532409698169226,0.7589743589743589
4249,1.0,1.0,1.0,1.0,1.0,1.0,0.0019102196752626551,1.0,0.4438396833250866,0.4153846153846154
4250,1.0,0.75,0.75,0.75,1.0,1.0,0.002387774594078319,1.0,0.4438396833250866,0.4153846153846154
4251,0.0,0.0,0.0,0.0,0.5,0.0,0.011938872970391595,1.0,0.8975754576942109,0.4153846153846154
4252,0.75,1.0,0.75,0.75,1.0,0.75,0.006685768863419293,1.0,0.6689757545769421,0.41025641025641024
4253,1.0,0.75,1.0,0.75,1.0,0.75,0.002387774594078319,1.0,0.9846610588817418,0.4153846153846154
4254,0.75,0.55,0.625,0.55,0.825,0.55,0.0,1.0,0.8208807521029194,0.7487179487179487
4255,0.25,0.75,0.25,0.25,0.75,0.25,0.0038204393505253103,1.0,0.7659574468085107,0.4153846153846154
4256,0.25,0.25,0.25,0.5,1.0,0.0,0.002387774594078319,1.0,0.5888174171202376,0.4153846153846154
4257,1.0,1.0,1.0,0.5,1.0,1.0,0.0019102196752626551,1.0,0.4438396833250866,0.4153846153846154
4258,0.5,0.25,0.0,0.5,1.0,0.5,0.009073543457497613,1.0,0.6679861454725384,0.4153846153846154
4259,1.0,0.75,1.0,1.0,1.0,1.0,0.0009551098376313276,1.0,0.02028698664027709,0.4153846153846154
4260,1.0,0.75,1.0,1.0,1.0,1.0,0.002387774594078319,1.0,0.09104403760514598,0.4153846153846154
4261,1.0,0.75,1.0,0.75,1.0,1.0,0.0014326647564469914,1.0,0.11380504700643247,0.4153846153846154
4262,1.0,1.0,0.625,0.75,1.0,1.0,0.0009551098376313276,1.0,0.8975754576942109,0.4153846153846154
4263,0.0,0.0,0.625,0.0,0.0,0.0,0.019579751671442214,1.0,0.8975754576942109,0.4153846153846154
4264,0.75,1.0,0.625,0.625,0.875,0.75,0.0,1.0,0.02028698664027709,0.7589743589743589
4265,0.0,0.25,0.625,0.0,0.625,0.0,0.011461318051575931,1.0,0.9223156853043049,0.4153846153846154
4266,0.75,0.875,0.625,0.625,0.875,0.75,0.0,1.0,0.5888174171202376,0.4153846153846154
4267,0.25,0.75,0.625,0.25,0.75,0.125,0.0062082139446036294,1.0,0.5888174171202376,0.4153846153846154
4268,0.5,0.75,0.625,0.125,0.75,0.75,0.0033428844317096463,1.0,0.884710539336962,0.4153846153846154
4269,0.5,0.375,0.625,0.5,0.75,0.0,0.004297994269340974,1.0,0.8975754576942109,0.4153846153846154
4270,1.0,1.0,0.625,0.875,1.0,1.0,0.0009551098376313276,1.0,0.02028698664027709,0.4153846153846154
4271,0.5,0.625,0.625,0.625,0.875,0.0,0.002387774594078319,1.0,0.8782780801583375,0.4153846153846154
4272,0.25,0.625,0.625,0.0,0.5,0.375,0.007640878701050621,1.0,0.4438396833250866,0.4153846153846154
4273,0.75,1.0,0.625,0.5,1.0,0.75,0.0004775549188156638,1.0,0.5888174171202376,0.4153846153846154
4274,0.5,1.0,0.625,0.75,0.875,0.125,0.0052531041069723014,1.0,0.5888174171202376,0.4153846153846154
4275,1.0,0.875,0.625,0.625,0.875,0.875,0.0014326647564469914,1.0,0.1128154379020287,0.4153846153846154
4276,0.75,1.0,0.625,0.5,0.75,0.75,0.0014326647564469914,1.0,0.421573478476002,0.4153846153846154
4277,0.0,0.25,0.625,0.0,0.75,0.0,0.009551098376313277,1.0,0.8802572983671451,0.4153846153846154
4278,1.0,0.75,0.625,0.875,0.875,1.0,0.0004775549188156638,1.0,0.4438396833250866,0.4153846153846154
4279,1.0,1.0,0.625,1.0,1.0,1.0,0.0014326647564469914,1.0,0.6709549727857497,0.676923076923077
4280,0.25,0.625,0.625,0.25,0.5,0.125,0.004775549188156638,1.0,0.5888174171202376,0.4153846153846154
4281,0.0,0.125,0.625,0.125,0.75,0.5,0.010506208213944603,1.0,0.8975754576942109,0.4153846153846154
4282,1.0,1.0,0.625,0.625,0.875,0.75,0.012416427889207259,1.0,0.1286491835724889,0.4153846153846154
4283,1.0,1.0,0.625,1.0,1.0,1.0,0.004775549188156638,1.0,0.1286491835724889,0.4153846153846154
4284,1.0,1.0,0.625,1.0,1.0,1.0,0.0019102196752626551,1.0,0.4438396833250866,0.4153846153846154
4285,0.0,0.625,0.625,0.0,0.25,0.0,0.022445081184336198,1.0,0.7659574468085107,0.4153846153846154
4286,0.5,0.75,0.625,0.375,0.625,0.0,0.0014326647564469914,1.0,0.8772884710539338,0.4153846153846154
4287,0.25,0.875,0.625,0.625,0.625,0.25,0.008118433619866285,1.0,0.5888174171202376,0.4153846153846154
4288,1.0,1.0,0.625,0.5,1.0,1.0,0.0004775549188156638,1.0,0.5888174171202376,0.4153846153846154
4289,1.0,1.0,0.625,0.75,1.0,1.0,0.002387774594078319,1.0,0.44581890153389414,0.4153846153846154
4290,0.5,0.5,0.625,0.375,1.0,0.75,0.0004775549188156638,1.0,0.8975754576942109,0.4153846153846154
4291,0.5,0.75,0.625,0.5,0.875,0.25,0.004297994269340974,1.0,0.02028698664027709,0.4153846153846154
4292,0.0,0.0,0.625,0.0,0.25,0.0,0.0004775549188156638,1.0,0.24987629886194956,0.4153846153846154
4293,0.5,0.625,0.625,0.25,0.75,0.5,0.0009551098376313276,1.0,0.5888174171202376,0.4153846153846154
4294,0.5,0.5,0.625,0.5,1.0,0.0,0.0038204393505253103,1.0,0.7342899554675903,0.4153846153846154
4295,0.25,0.125,0.625,0.0,0.5,0.125,0.010983763132760267,1.0,0.7174666006927265,0.4153846153846154
4296,1.0,0.75,0.625,0.75,0.875,0.75,0.0014326647564469914,1.0,0.1103414151410193,0.4153846153846154
4297,0.0,0.375,0.625,0.0,0.75,0.0,0.010983763132760267,1.0,0.8975754576942109,0.4153846153846154
4298,0.0,0.25,0.625,0.0,0.5,0.0,0.023400191021967526,1.0,0.7659574468085107,0.4153846153846154
4299,1.0,0.75,0.625,0.75,0.75,1.0,0.0038204393505253103,1.0,0.4438396833250866,0.4153846153846154
4300,1.0,1.0,0.625,0.625,0.875,1.0,0.0019102196752626551,1.0,0.4438396833250866,0.4153846153846154
4301,0.0,0.0,0.625,0.0,0.625,0.0,0.007163323782234957,1.0,0.5888174171202376,0.4153846153846154
4302,0.25,0.25,0.625,0.0,0.5,0.5,0.0052531041069723014,1.0,0.02028698664027709,0.4153846153846154
4303,0.25,0.625,0.625,0.125,0.875,0.0,0.009073543457497613,1.0,0.02028698664027709,0.06153846153846154
4304,0.75,0.875,0.625,0.375,1.0,0.875,0.0033428844317096463,1.0,0.5888174171202376,0.4153846153846154
4305,0.5,0.5,0.625,0.25,0.75,0.5,0.004297994269340974,1.0,0.5888174171202376,0.4153846153846154
4306,0.75,0.75,0.625,0.625,0.75,0.75,0.0028653295128939827,1.0,0.5888174171202376,0.4153846153846154
4307,0.5,0.5,0.625,0.0,0.875,0.5,0.006685768863419293,1.0,0.6679861454725384,0.4153846153846154
4308,0.5,0.75,0.625,0.625,0.875,0.75,0.002387774594078319,1.0,0.5888174171202376,0.4153846153846154
4309,0.75,0.625,0.625,0.75,0.75,1.0,0.0014326647564469914,1.0,0.02028698664027709,0.4153846153846154
4310,0.75,0.75,0.625,0.625,0.75,0.75,0.0004775549188156638,1.0,0.02028698664027709,0.4153846153846154
4311,1.0,0.75,0.625,0.875,0.875,1.0,0.0009551098376313276,1.0,0.4512617516081148,0.4153846153846154
4312,0.0,0.0,0.625,0.25,1.0,0.0,0.008595988538681949,1.0,0.5888174171202376,0.4153846153846154
4313,0.25,0.75,0.625,0.0,0.25,0.0,0.002387774594078319,1.0,0.02028698664027709,0.4153846153846154
4314,0.75,0.75,0.625,0.75,1.0,1.0,0.002387774594078319,1.0,0.24987629886194956,0.4153846153846154
4315,0.75,1.0,0.625,0.75,0.75,1.0,0.0019102196752626551,1.0,0.02028698664027709,0.4153846153846154
4316,0.75,0.875,0.625,0.5,0.5,1.0,0.0004775549188156638,1.0,0.24987629886194956,0.41025641025641024
4317,0.75,0.5,0.625,0.75,0.625,0.625,0.0004775549188156638,1.0,0.02028698664027709,0.4153846153846154
4318,0.75,0.75,0.625,0.75,0.75,0.875,0.0004775549188156638,1.0,0.02028698664027709,0.4153846153846154
4319,0.0,0.25,0.625,0.0,0.75,0.375,0.004297994269340974,1.0,0.4438396833250866,0.4153846153846154
4320,1.0,1.0,0.625,0.75,0.75,1.0,0.0004775549188156638,1.0,0.4438396833250866,0.4153846153846154
4321,0.5,0.75,0.625,0.5,0.75,0.625,0.0,1.0,0.02028698664027709,0.4153846153846154
4322,0.0,0.375,0.625,0.375,0.625,0.125,0.0038204393505253103,1.0,0.5888174171202376,0.4153846153846154
4323,0.0,0.75,0.625,0.0,0.375,0.0,0.004297994269340974,1.0,0.8975754576942109,0.4153846153846154
4324,0.75,0.875,0.625,0.375,0.75,1.0,0.0033428844317096463,1.0,0.24987629886194956,0.06153846153846154
4325,0.25,0.375,0.625,0.625,1.0,1.0,0.0038204393505253103,1.0,0.02028698664027709,0.4153846153846154
4326,0.75,0.75,0.625,0.625,0.25,0.875,0.0,1.0,0.186046511627907,0.4153846153846154
4327,0.0,0.5,0.625,0.125,0.5,0.375,0.013371537726838585,1.0,0.8975754576942109,0.4153846153846154
4328,0.75,0.75,0.625,0.75,0.625,1.0,0.002387774594078319,1.0,0.4438396833250866,0.4153846153846154
4329,1.0,0.75,0.625,1.0,0.75,1.0,0.0014326647564469914,1.0,0.5591291439881247,0.4153846153846154
4330,1.0,0.875,0.625,0.875,0.75,1.0,0.0014326647564469914,1.0,0.4438396833250866,0.4153846153846154
4331,0.5,0.5,0.625,0.375,0.75,0.75,0.0052531041069723014,1.0,0.24987629886194956,0.06153846153846154
4332,1.0,0.875,0.625,0.625,0.5,1.0,0.0004775549188156638,1.0,0.4438396833250866,0.4153846153846154
4333,0.75,1.0,0.625,0.0,0.75,0.5,0.008118433619866285,1.0,0.24987629886194956,0.06153846153846154
4334,0.75,0.875,0.625,0.625,0.875,1.0,0.0,1.0,0.0,0.4153846153846154
4335,0.75,1.0,0.625,0.625,0.625,1.0,0.002387774594078319,1.0,0.12469074715487384,0.4153846153846154
4336,0.5,0.5,0.625,0.375,0.75,0.75,0.0028653295128939827,1.0,0.198416625432954,0.4153846153846154
4337,0.25,0.75,0.625,0.0,0.875,0.25,0.004297994269340974,1.0,0.8975754576942109,0.4153846153846154
4338,0.5,0.25,0.625,0.0,0.75,0.0,0.006685768863419293,1.0,0.64473033151905,0.06153846153846154
4339,0.5,0.0,0.625,0.25,0.75,0.5,0.004775549188156638,1.0,0.5888174171202376,0.06153846153846154
4340,0.25,0.25,0.625,0.0,0.75,0.25,0.006685768863419293,1.0,0.7659574468085107,0.06153846153846154
4341,1.0,1.0,0.625,0.875,1.0,0.875,0.0019102196752626551,1.0,0.5591291439881247,0.4153846153846154
4342,0.75,1.0,0.625,1.0,1.0,0.75,0.0,1.0,0.5888174171202376,0.4153846153846154
4343,1.0,0.875,0.625,0.75,0.875,1.0,0.0004775549188156638,1.0,0.8975754576942109,0.4153846153846154
4344,0.75,0.875,0.625,0.5,0.875,1.0,0.0009551098376313276,1.0,0.4438396833250866,0.4153846153846154
4345,0.25,0.75,0.625,0.0,0.625,0.25,0.0057306590257879654,1.0,0.7659574468085107,0.41025641025641024
4346,0.75,0.75,0.625,0.75,0.75,1.0,0.0009551098376313276,1.0,0.1286491835724889,0.4153846153846154
4347,0.25,0.625,0.625,0.25,0.875,0.625,0.0038204393505253103,1.0,0.8975754576942109,0.4153846153846154
4348,0.5,0.625,0.625,0.5,0.625,0.25,0.0004775549188156638,1.0,0.7659574468085107,0.4153846153846154
4349,0.25,0.5,0.625,0.25,0.625,0.25,0.0028653295128939827,1.0,0.5888174171202376,0.4153846153846154
4350,1.0,1.0,0.625,0.875,0.75,1.0,0.0014326647564469914,1.0,0.1103414151410193,0.4153846153846154
4351,1.0,1.0,0.625,0.875,0.875,1.0,0.0004775549188156638,1.0,0.128154379020287,0.4153846153846154
4352,1.0,1.0,0.625,0.75,0.75,1.0,0.0009551098376313276,1.0,0.128154379020287,0.4153846153846154
4353,1.0,1.0,0.625,0.875,0.75,1.0,0.0009551098376313276,1.0,0.128154379020287,0.4153846153846154
4354,1.0,0.875,0.625,0.875,0.625,1.0,0.0004775549188156638,1.0,0.1103414151410193,0.4153846153846154
4355,0.5,1.0,0.625,0.5,0.375,1.0,0.0038204393505253103,1.0,0.4576942107867393,0.4153846153846154
4356,0.75,1.0,0.625,0.625,0.875,1.0,0.002387774594078319,1.0,0.5591291439881247,0.41025641025641024
4357,1.0,0.875,0.625,0.875,0.75,1.0,0.0004775549188156638,1.0,0.02028698664027709,0.4153846153846154
4358,1.0,1.0,0.625,0.875,0.875,1.0,0.0004775549188156638,1.0,0.11182582879762495,0.8717948717948718
4359,0.75,1.0,0.625,0.5,0.75,0.75,0.0,1.0,0.1103414151410193,0.4153846153846154
4360,0.75,0.75,0.625,0.75,0.75,0.5,0.0,1.0,0.1103414151410193,0.4153846153846154
4361,1.0,1.0,0.625,0.75,1.0,1.0,0.0004775549188156638,1.0,0.1152894606630381,0.4153846153846154
4362,1.0,1.0,0.625,1.0,0.75,1.0,0.0,1.0,0.5591291439881247,0.4153846153846154
4363,1.0,1.0,0.625,0.875,0.875,1.0,0.0,1.0,0.02028698664027709,0.4153846153846154
4364,1.0,1.0,0.625,0.75,0.875,0.875,0.0004775549188156638,1.0,0.1103414151410193,0.4153846153846154
4365,1.0,1.0,0.625,1.0,0.875,1.0,0.0004775549188156638,1.0,0.11924789708065316,0.06153846153846154
4366,0.75,1.0,0.625,0.75,0.875,0.875,0.0,1.0,0.02028698664027709,0.4153846153846154
4367,1.0,0.75,0.625,1.0,0.875,0.75,0.0004775549188156638,1.0,0.128154379020287,0.4153846153846154
4368,1.0,1.0,0.625,1.0,1.0,1.0,0.0004775549188156638,1.0,0.11776348342404751,0.4153846153846154
4369,1.0,1.0,0.625,0.75,0.5,1.0,0.0004775549188156638,1.0,0.1103414151410193,0.4153846153846154
4370,1.0,1.0,0.625,0.875,0.875,1.0,0.0004775549188156638,1.0,0.11232063334982682,0.41025641025641024
4371,0.5,0.75,0.625,0.0,0.375,0.5,0.0009551098376313276,1.0,0.32855022266204853,0.7589743589743589
4372,1.0,0.875,0.625,0.75,0.75,0.875,0.0,1.0,0.1103414151410193,0.4153846153846154
4373,1.0,1.0,0.625,0.75,0.5,1.0,0.0009551098376313276,1.0,0.5591291439881247,0.06153846153846154
4374,0.75,1.0,0.625,0.625,0.75,0.75,0.0,1.0,0.8233547748639288,0.4153846153846154
4375,0.25,0.375,0.625,0.5,0.625,0.375,0.0,1.0,0.5888174171202376,0.4153846153846154
4376,1.0,1.0,0.625,0.875,1.0,0.75,0.0014326647564469914,1.0,0.06828302820385948,0.4153846153846154
4377,1.0,0.875,0.625,1.0,0.875,1.0,0.0004775549188156638,1.0,0.5700148441365661,0.4153846153846154
4378,1.0,1.0,0.625,0.875,1.0,1.0,0.0033428844317096463,1.0,0.4438396833250866,0.4153846153846154
4379,0.75,0.75,0.625,0.875,0.75,1.0,0.0,1.0,0.186046511627907,0.4153846153846154
4380,1.0,1.0,0.625,1.0,1.0,1.0,0.0,1.0,0.5888174171202376,0.4153846153846154
4381,1.0,1.0,0.625,0.875,0.875,0.875,0.0014326647564469914,1.0,0.9064819396338447,0.4153846153846154
4382,1.0,0.875,0.625,0.75,1.0,0.75,0.0,1.0,0.02028698664027709,0.4153846153846154
4383,1.0,0.875,0.625,1.0,1.0,1.0,0.0,1.0,0.25779317169717963,0.4153846153846154
4384,1.0,1.0,0.625,1.0,1.0,1.0,0.0,1.0,0.4438396833250866,0.4153846153846154
4385,1.0,0.875,0.625,0.75,0.875,1.0,0.0052531041069723014,1.0,0.11726867887184564,0.4153846153846154
4386,1.0,1.0,0.625,0.75,1.0,1.0,0.0,1.0,0.45620979713013365,0.4153846153846154
4387,1.0,1.0,0.625,1.0,1.0,1.0,0.0,1.0,0.4438396833250866,0.4153846153846154
4388,0.75,0.5,1.0,0.5,0.5,0.75,0.0,0.2,0.7634834240475014,0.7435897435897436
4389,0.75,0.25,1.0,1.0,0.75,0.75,0.0,0.2,0.9524987629886196,0.20512820512820512
4390,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.2,0.02028698664027709,0.20512820512820512
4391,0.75,0.25,0.75,0.5,1.0,0.5,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
4392,0.75,0.75,0.75,0.5,1.0,0.75,0.0,0.2,0.504205838693716,0.7589743589743589
4393,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.8579910935180605,0.7589743589743589
4394,0.75,0.5,1.0,0.5,0.75,1.0,0.0,0.2,0.9297377535873331,0.20512820512820512
4395,1.0,0.75,1.0,0.75,0.75,1.0,0.0,0.2,0.47847600197921825,0.8717948717948718
4396,0.25,0.0,0.0,0.0,0.5,0.0,0.0014326647564469914,0.2,0.8213755566551213,0.20512820512820512
4397,1.0,1.0,1.0,1.0,1.0,1.0,0.0009551098376313276,0.2,0.2612568035625928,0.41025641025641024
4398,0.25,0.5,0.5,0.25,0.5,0.75,0.0004775549188156638,0.2,0.8975754576942109,0.20512820512820512
4399,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.2,0.7456704601682336,0.20512820512820512
4400,0.75,0.25,0.75,0.75,0.75,0.5,0.0004775549188156638,0.2,0.18258287976249382,0.20512820512820512
4401,1.0,0.75,0.75,0.75,0.75,0.75,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
4402,0.75,0.5,0.75,0.5,0.75,0.75,0.0,0.2,0.504205838693716,0.41025641025641024
4403,0.75,0.75,0.75,0.25,0.75,0.5,0.0004775549188156638,0.2,0.3874319643740723,0.20512820512820512
4404,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.2,0.504205838693716,0.08717948717948718
4405,0.75,0.5,0.75,0.75,0.75,0.75,0.0,0.2,0.12716476991588324,0.20512820512820512
4406,0.5,0.5,0.75,0.75,0.5,0.5,0.0,0.2,0.9035131123206335,0.8717948717948718
4407,1.0,0.5,0.75,1.0,1.0,1.0,0.1461318051575931,0.2,0.48292924294903516,0.20512820512820512
4408,0.75,0.75,1.0,0.5,1.0,0.5,0.0,0.2,0.09005442850074222,0.20512820512820512
4409,0.25,0.75,0.25,0.25,1.0,0.0,0.0009551098376313276,0.2,0.5888174171202376,0.20512820512820512
4410,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.2,0.6541316180108858,0.5641025641025641
4411,1.0,0.75,1.0,1.0,1.0,0.75,0.0,0.2,0.4651162790697675,0.20512820512820512
4412,0.75,0.5,0.5,0.75,0.75,0.75,0.0,0.2,0.32855022266204853,0.20512820512820512
4413,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.2,0.0727362691736764,0.20512820512820512
4414,0.5,0.5,0.5,0.25,0.5,0.5,0.0,0.2,0.022266204849084613,0.20512820512820512
4415,0.75,1.0,0.75,1.0,1.0,0.75,0.0004775549188156638,0.2,0.4923305294408709,0.20512820512820512
4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0019102196752626551,0.2,0.8802572983671451,0.20512820512820512
4417,1.0,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
4418,1.0,1.0,1.0,0.75,0.75,1.0,0.0,0.2,0.5888174171202376,0.20512820512820512
4419,1.0,1.0,1.0,1.0,1.0,0.75,0.0004775549188156638,0.2,0.243938644235527,0.8
4420,0.5,0.0,0.75,1.0,1.0,0.5,0.0,0.2,0.27758535378525484,0.20512820512820512
4421,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.2,0.8327560613557645,0.20512820512820512
4422,1.0,0.75,1.0,0.5,0.75,0.75,0.0,0.2,0.12716476991588324,0.20512820512820512
4423,1.0,0.575,1.0,1.0,0.75,1.0,0.0,0.2,0.1380504700643246,0.8
4424,0.75,0.25,0.75,0.75,0.5,0.75,0.0009551098376313276,0.2,0.47847600197921825,0.20512820512820512
4425,1.0,0.75,1.0,0.75,1.0,1.0,0.0,0.2,0.04750123701138051,0.20512820512820512
4426,0.75,0.5,1.0,0.75,1.0,0.5,0.0,0.2,0.24987629886194956,0.20512820512820512
4427,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.2,0.20435428005937656,0.20512820512820512
4428,0.75,0.5,0.75,0.75,0.5,0.75,0.0,0.2,0.17862444334487879,0.20512820512820512
4429,0.75,0.25,1.0,0.5,0.5,0.25,0.0,0.2,0.8604651162790699,0.7435897435897436
4430,0.75,0.5,0.75,0.75,0.75,0.5,0.0,0.2,0.15141019297377536,0.8717948717948718
4431,0.25,0.0,0.0,0.75,0.75,0.0,0.0014326647564469914,0.2,0.735774369124196,0.20512820512820512
4432,0.75,0.25,0.5,1.0,0.75,0.5,0.0,0.2,0.7105393369619001,0.20512820512820512
4433,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.5888174171202376,0.24102564102564103
4434,0.0,0.0,0.0,0.0,0.5,0.0,0.0009551098376313276,0.2,0.376051459673429,0.8
4435,1.0,0.5,0.75,0.5,1.0,0.75,0.0004775549188156638,0.2,0.1306284017812964,0.20512820512820512
4436,0.5,0.25,0.5,0.25,0.75,0.25,0.0,0.2,0.504205838693716,0.41025641025641024
4437,0.0,0.0,0.25,0.0,0.0,0.0,0.0004775549188156638,0.2,0.45373577436912427,0.7487179487179487
4438,1.0,1.0,1.0,1.0,0.75,0.6,0.0004775549188156638,0.2,0.9376546264225631,0.19487179487179487
4439,0.25,0.5,0.25,0.0,0.25,0.0,0.0009551098376313276,0.2,0.38545274616526476,0.7487179487179487
4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0004775549188156638,0.2,0.47847600197921825,0.8717948717948718
4441,1.0,1.0,1.0,0.25,0.75,1.0,0.0014326647564469914,0.2,0.9663532904502722,0.7435897435897436
4442,1.0,0.5,1.0,0.75,1.0,0.75,0.0019102196752626551,0.2,0.1301335972290945,0.20512820512820512
4443,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.2,0.504205838693716,0.8769230769230769
4444,0.75,0.5,0.75,0.5,0.75,0.5,0.0014326647564469914,0.2,0.9371598218703613,0.4205128205128205
4445,0.75,0.75,0.75,0.75,0.75,0.5,0.0,0.2,0.17862444334487879,0.8
4446,1.0,0.5,1.0,1.0,1.0,1.0,0.0004775549188156638,0.2,0.03166749134092034,0.20512820512820512
4447,1.0,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0,0.2,0.4047501237011381,0.20512820512820512
4448,0.75,0.25,0.5,0.25,0.5,0.25,0.0,0.2,0.5888174171202376,0.20512820512820512
4449,0.75,1.0,1.0,0.5,1.0,0.25,0.0,0.2,0.16279069767441862,0.7487179487179487
4450,0.0,0.0,0.0,0.0,0.0,0.0,0.0019102196752626551,0.2,0.37407224146462154,0.20512820512820512
4451,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0009896091044037606,0.24102564102564103
4452,0.75,0.75,0.25,0.5,1.0,0.5,0.0,0.2,0.2572983671449778,0.8153846153846154
